physical_quantity,power
type,active
2023-08-18 11:10:34,0.054468
2023-08-18 11:11:03,0.054715
2023-08-18 11:11:32,0.054428
2023-08-18 11:12:02,0.053674
2023-08-18 11:12:32,0.053358
2023-08-18 11:13:01,0.053541
2023-08-18 11:13:31,0.053605
2023-08-18 11:14:00,0.053369
2023-08-18 11:14:31,0.053548
2023-08-18 11:14:59,0.053356
2023-08-18 11:15:30,0.053363
2023-08-18 11:15:58,0.052862
2023-08-18 11:16:29,0.052835
2023-08-18 11:16:57,0.108134
2023-08-18 11:17:28,0.106685
2023-08-18 11:17:56,0.107286
2023-08-18 11:18:27,0.108439
2023-08-18 11:18:55,0.108129
2023-08-18 11:19:26,0.1083
2023-08-18 11:19:54,0.106944
2023-08-18 11:20:25,0.107109
2023-08-18 11:20:53,0.051938
2023-08-18 11:21:24,0.051843
2023-08-18 11:21:53,0.051894
2023-08-18 11:22:23,0.052115
2023-08-18 11:22:52,0.052182
2023-08-18 11:23:22,0.051957
2023-08-18 11:23:51,0.051886
2023-08-18 11:24:22,0.0516
2023-08-18 11:24:50,0.051496
2023-08-18 11:25:21,0.051924
2023-08-18 11:25:49,0.051796
2023-08-18 11:26:20,0.051962
2023-08-18 11:26:49,0.052247
2023-08-18 11:27:19,0.05175
2023-08-18 11:27:48,0.052709
2023-08-18 11:28:19,0.05208
2023-08-18 11:28:47,0.109683
2023-08-18 11:29:17,0.108817
2023-08-18 11:29:46,0.109398
2023-08-18 11:30:17,0.11001
2023-08-18 11:30:45,0.109827
2023-08-18 11:31:16,0.109486
2023-08-18 11:31:44,0.109412
2023-08-18 11:32:15,0.108922
2023-08-18 11:32:44,0.05402
2023-08-18 11:33:14,0.053975
2023-08-18 11:33:43,0.053482
2023-08-18 11:34:13,0.053297
2023-08-18 11:34:42,0.053144
2023-08-18 11:35:12,0.053187
2023-08-18 11:35:41,0.052881
2023-08-18 11:36:11,0.053433
2023-08-18 11:36:40,0.051721
2023-08-18 11:37:10,0.051672
2023-08-18 11:37:39,0.052129
2023-08-18 11:38:10,0.0519
2023-08-18 11:38:38,0.051457
2023-08-18 11:39:09,0.051703
2023-08-18 11:39:37,0.051555
2023-08-18 11:40:08,0.051764
2023-08-18 11:40:36,0.162683
2023-08-18 11:41:07,0.15552
2023-08-18 11:41:36,0.156305
2023-08-18 11:42:06,0.153408
2023-08-18 11:42:35,0.153539
2023-08-18 11:43:05,0.153928
2023-08-18 11:43:34,0.153569
2023-08-18 11:44:05,0.153264
2023-08-18 11:44:33,0.098659
2023-08-18 11:45:04,0.097808
2023-08-18 11:45:32,0.098441
2023-08-18 11:46:03,0.097732
2023-08-18 11:46:31,0.097501
2023-08-18 11:47:02,0.097966
2023-08-18 11:47:30,0.097476
2023-08-18 11:48:01,0.110342
2023-08-18 11:48:30,0.110174
2023-08-18 11:49:00,0.097224
2023-08-18 11:49:29,0.096627
2023-08-18 11:49:59,0.097673
2023-08-18 11:50:28,0.097055
2023-08-18 11:50:58,0.097131
2023-08-18 11:51:27,0.096938
2023-08-18 11:51:57,0.096506
2023-08-18 11:52:26,0.158254
2023-08-18 11:52:57,0.151062
2023-08-18 11:53:25,0.151782
2023-08-18 11:53:56,0.152114
2023-08-18 11:54:24,0.152179
2023-08-18 11:54:55,0.152542
2023-08-18 11:55:23,0.151455
2023-08-18 11:55:54,0.152113
2023-08-18 11:56:22,0.096199
2023-08-18 11:56:53,0.096482
2023-08-18 11:57:22,0.096174
2023-08-18 11:57:52,0.096466
2023-08-18 11:58:20,0.096424
2023-08-18 11:58:51,0.095938
2023-08-18 11:59:19,0.095757
2023-08-18 11:59:50,0.096198
2023-08-18 12:00:19,0.095902
2023-08-18 12:00:49,0.096558
2023-08-18 12:01:18,0.095716
2023-08-18 12:01:48,0.052403
2023-08-18 12:02:17,0.052219
2023-08-18 12:02:48,0.05303
2023-08-18 12:03:16,0.052011
2023-08-18 12:03:47,0.051952
2023-08-18 12:04:15,0.563246
2023-08-18 12:04:46,0.106745
2023-08-18 12:05:15,0.107501
2023-08-18 12:05:45,0.106993
2023-08-18 12:06:14,0.107107
2023-08-18 12:06:45,0.106785
2023-08-18 12:07:13,0.107062
2023-08-18 12:07:44,0.107046
2023-08-18 12:08:12,0.082252
2023-08-18 12:08:43,0.051385
2023-08-18 12:09:12,0.051715
2023-08-18 12:09:42,0.051518
2023-08-18 12:10:11,0.051293
2023-08-18 12:10:42,0.051484
2023-08-18 12:11:10,0.05171
2023-08-18 12:11:41,0.05188
2023-08-18 12:12:10,0.051501
2023-08-18 12:12:40,0.051709
2023-08-18 12:13:09,0.051901
2023-08-18 12:13:39,0.05153
2023-08-18 12:14:08,0.051858
2023-08-18 12:14:39,0.051879
2023-08-18 12:15:08,0.052166
2023-08-18 12:15:38,0.052008
2023-08-18 12:16:07,0.052186
2023-08-18 12:16:38,0.051977
2023-08-18 12:17:06,0.052418
2023-08-18 12:17:37,0.108286
2023-08-18 12:18:06,0.108444
2023-08-18 12:18:36,0.108329
2023-08-18 12:19:05,0.108978
2023-08-18 12:19:36,0.108048
2023-08-18 12:20:05,0.108472
2023-08-18 12:20:35,0.107638
2023-08-18 12:21:04,0.107849
2023-08-18 12:21:35,0.051806
2023-08-18 12:22:03,0.051938
2023-08-18 12:22:34,0.050931
2023-08-18 12:23:03,0.052113
2023-08-18 12:23:33,0.052174
2023-08-18 12:24:02,0.052274
2023-08-18 12:24:33,0.051986
2023-08-18 12:25:01,0.052221
2023-08-18 12:25:32,0.052051
2023-08-18 12:26:00,0.052117
2023-08-18 12:26:31,0.05211
2023-08-18 12:27:00,0.052427
2023-08-18 12:27:30,0.052457
2023-08-18 12:27:59,0.052013
2023-08-18 12:28:30,0.052073
2023-08-18 12:28:58,0.052739
2023-08-18 12:29:29,0.051945
2023-08-18 12:29:57,0.052344
2023-08-18 12:30:28,0.051805
2023-08-18 12:30:57,0.052365
2023-08-18 12:31:27,0.052221
2023-08-18 12:31:56,0.052043
2023-08-18 12:32:27,0.052743
2023-08-18 12:32:55,0.053002
2023-08-18 12:33:26,0.10233
2023-08-18 12:33:54,0.102424
2023-08-18 12:34:25,0.10024
2023-08-18 12:34:54,0.09896
2023-08-18 12:35:24,0.098782
2023-08-18 12:35:53,0.099286
2023-08-18 12:36:24,0.099014
2023-08-18 12:36:52,0.099422
2023-08-18 12:37:23,0.098454
2023-08-18 12:37:52,0.098222
2023-08-18 12:38:22,0.09802
2023-08-18 12:38:51,0.098329
2023-08-18 12:39:22,0.09794
2023-08-18 12:39:50,0.098716
2023-08-18 12:40:21,0.097923
2023-08-18 12:40:50,0.098399
2023-08-18 12:41:20,0.098052
2023-08-18 12:41:49,0.098072
2023-08-18 12:42:20,0.098609
2023-08-18 12:42:49,0.097507
2023-08-18 12:43:19,0.154981
2023-08-18 12:43:48,0.151089
2023-08-18 12:44:19,0.152894
2023-08-18 12:44:47,0.152409
2023-08-18 12:45:19,0.265647
2023-08-18 12:45:47,0.16204
2023-08-18 12:46:18,0.161927
2023-08-18 12:46:46,0.162051
2023-08-18 12:47:17,0.106118
2023-08-18 12:47:46,0.106097
2023-08-18 12:48:16,0.106121
2023-08-18 12:48:45,0.106357
2023-08-18 12:49:15,0.106106
2023-08-18 12:49:44,0.106468
2023-08-18 12:50:15,0.105302
2023-08-18 12:50:43,0.105858
2023-08-18 12:51:14,0.105866
2023-08-18 12:51:43,0.105237
2023-08-18 12:52:14,0.10511
2023-08-18 12:52:42,0.105991
2023-08-18 12:53:13,0.168335
2023-08-18 12:53:41,0.168248
2023-08-18 12:54:12,0.168681
2023-08-18 12:54:41,0.168544
2023-08-18 12:55:11,0.124771
2023-08-18 12:55:40,0.124251
2023-08-18 12:56:11,0.12489
2023-08-18 12:56:39,0.180549
2023-08-18 12:57:10,0.177797
2023-08-18 12:57:38,0.17924
2023-08-18 12:58:09,0.178521
2023-08-18 12:58:38,0.179729
2023-08-18 12:59:08,0.180246
2023-08-18 12:59:37,0.180005
2023-08-18 13:00:08,0.124166
2023-08-18 13:00:36,0.124617
2023-08-18 13:01:07,0.124781
2023-08-18 13:01:36,0.085998
2023-08-18 13:02:07,0.074768
2023-08-18 13:02:35,0.061819
2023-08-18 13:03:06,0.061963
2023-08-18 13:03:35,0.061735
2023-08-18 13:04:09,0.061451
2023-08-18 13:04:37,0.061475
2023-08-18 13:05:08,0.051459
2023-08-18 13:05:36,0.051345
2023-08-18 13:06:07,0.051917
2023-08-18 13:06:36,0.051716
2023-08-18 13:07:06,0.051916
2023-08-18 13:07:35,0.052139
2023-08-18 13:08:06,0.051959
2023-08-18 13:08:34,0.051977
2023-08-18 13:09:05,0.05234
2023-08-18 13:09:34,0.051207
2023-08-18 13:10:05,0.051659
2023-08-18 13:10:33,0.051227
2023-08-18 13:11:04,0.051666
2023-08-18 13:11:32,0.050278
2023-08-18 13:12:03,0.051066
2023-08-18 13:12:31,0.371074
2023-08-18 13:13:02,0.105224
2023-08-18 13:13:31,0.105362
2023-08-18 13:14:02,0.106874
2023-08-18 13:14:30,0.106962
2023-08-18 13:15:01,0.107809
2023-08-18 13:15:30,0.107723
2023-08-18 13:16:00,0.051983
2023-08-18 13:16:29,0.051468
2023-08-18 13:17:00,0.051483
2023-08-18 13:17:28,0.051371
2023-08-18 13:17:59,0.05205
2023-08-18 13:18:28,0.051378
2023-08-18 13:18:58,0.051617
2023-08-18 13:19:27,0.051544
2023-08-18 13:19:57,0.052352
2023-08-18 13:20:26,0.051834
2023-08-18 13:20:57,0.052023
2023-08-18 13:21:26,0.052039
2023-08-18 13:21:56,0.052259
2023-08-18 13:22:25,0.052099
2023-08-18 13:22:56,0.052089
2023-08-18 13:23:24,0.051718
2023-08-18 13:23:55,0.052189
2023-08-18 13:24:23,0.052519
2023-08-18 13:24:54,0.052418
2023-08-18 13:25:23,0.051749
2023-08-18 13:25:54,0.051771
2023-08-18 13:26:22,0.052563
2023-08-18 13:26:53,0.052308
2023-08-18 13:27:22,0.052104
2023-08-18 13:27:52,0.150178
2023-08-18 13:28:21,0.154982
2023-08-18 13:28:51,0.1561
2023-08-18 13:29:20,0.154363
2023-08-18 13:29:51,0.159085
2023-08-18 13:30:19,0.154677
2023-08-18 13:30:50,0.154971
2023-08-18 13:31:19,0.154441
2023-08-18 13:31:50,0.098768
2023-08-18 13:32:18,0.098858
2023-08-18 13:32:49,0.098766
2023-08-18 13:33:17,0.09853
2023-08-18 13:33:48,0.098301
2023-08-18 13:34:17,0.098369
2023-08-18 13:34:48,0.097802
2023-08-18 13:35:16,0.097466
2023-08-18 13:35:47,0.097485
2023-08-18 13:36:16,0.096825
2023-08-18 13:36:46,0.097222
2023-08-18 13:37:15,0.097293
2023-08-18 13:37:45,0.096649
2023-08-18 13:38:14,0.0978
2023-08-18 13:38:45,0.095846
2023-08-18 13:39:14,0.096347
2023-08-18 13:39:44,0.096946
2023-08-18 13:40:13,0.096096
2023-08-18 13:40:43,0.097129
2023-08-18 13:41:12,0.09627
2023-08-18 13:41:43,0.096314
2023-08-18 13:42:11,0.096356
2023-08-18 13:42:42,0.096509
2023-08-18 13:43:11,0.095822
2023-08-18 13:43:41,0.096525
2023-08-18 13:44:10,0.096191
2023-08-18 13:44:41,0.096044
2023-08-18 13:45:10,0.095862
2023-08-18 13:45:40,0.096377
2023-08-18 13:46:09,0.09665
2023-08-18 13:46:40,0.096876
2023-08-18 13:47:08,0.097563
2023-08-18 13:47:39,0.096543
2023-08-18 13:48:08,0.097027
2023-08-18 13:48:38,0.096431
2023-08-18 13:49:07,0.15654
2023-08-18 13:49:38,0.147997
2023-08-18 13:50:06,0.105861
2023-08-18 13:50:37,0.10632
2023-08-18 13:51:06,0.107443
2023-08-18 13:51:36,0.107406
2023-08-18 13:52:05,0.107691
2023-08-18 13:52:36,0.051525
2023-08-18 13:53:05,0.052573
2023-08-18 13:53:35,0.052227
2023-08-18 13:54:04,0.052239
2023-08-18 13:54:35,0.052307
2023-08-18 13:55:03,0.052019
2023-08-18 13:55:34,0.051998
2023-08-18 13:56:03,0.051264
2023-08-18 13:56:33,0.052458
2023-08-18 13:57:02,0.052504
2023-08-18 13:57:33,0.051722
2023-08-18 13:58:01,0.052379
2023-08-18 13:58:32,0.052845
2023-08-18 13:59:01,0.052599
2023-08-18 13:59:32,0.052235
2023-08-18 14:00:00,0.052663
2023-08-18 14:00:31,0.063867
2023-08-18 14:01:00,0.063944
2023-08-18 14:01:31,0.065567
2023-08-18 14:01:59,0.065476
2023-08-18 14:02:30,0.065428
2023-08-18 14:02:59,0.065333
2023-08-18 14:03:29,0.065061
2023-08-18 14:03:58,0.065719
2023-08-18 14:04:29,0.06533
2023-08-18 14:06:02,0.064884
2023-08-18 14:06:33,0.120255
2023-08-18 14:07:01,0.11687
2023-08-18 14:07:32,0.120366
2023-08-18 14:08:01,0.12012
2023-08-18 14:08:31,0.119352
2023-08-18 14:09:00,0.119268
2023-08-18 14:09:31,0.063728
2023-08-18 14:09:59,0.05186
2023-08-18 14:10:30,0.052243
2023-08-18 14:10:59,0.05223
2023-08-18 14:11:29,0.052429
2023-08-18 14:11:58,0.05212
2023-08-18 14:12:29,0.051865
2023-08-18 14:12:57,0.052774
2023-08-18 14:13:28,0.052061
2023-08-18 14:13:57,0.051923
2023-08-18 14:14:27,0.052087
2023-08-18 14:14:56,0.051894
2023-08-18 14:15:26,0.052012
2023-08-18 14:15:55,0.051863
2023-08-18 14:16:26,0.051515
2023-08-18 14:16:54,0.051988
2023-08-18 14:17:25,0.051844
2023-08-18 14:17:54,0.051657
2023-08-18 14:18:24,0.051164
2023-08-18 14:18:53,0.05273
2023-08-18 14:19:24,0.052481
2023-08-18 14:19:52,0.052648
2023-08-18 14:20:23,0.052433
2023-08-18 14:20:52,0.052456
2023-08-18 14:21:23,0.052383
2023-08-18 14:21:51,0.052808
2023-08-18 14:22:22,0.10142
2023-08-18 14:22:51,0.102804
2023-08-18 14:23:22,0.101137
2023-08-18 14:23:50,0.100229
2023-08-18 14:24:21,0.157203
2023-08-18 14:24:50,0.153048
2023-08-18 14:25:20,0.154978
2023-08-18 14:25:49,0.154528
2023-08-18 14:26:20,0.154176
2023-08-18 14:26:48,0.153913
2023-08-18 14:27:18,0.153996
2023-08-18 14:27:48,0.098276
2023-08-18 14:28:19,0.097022
2023-08-18 14:28:47,0.097644
2023-08-18 14:29:18,0.098071
2023-08-18 14:29:47,0.097522
2023-08-18 14:30:17,0.09825
2023-08-18 14:30:46,0.097955
2023-08-18 14:31:16,0.097819
2023-08-18 14:31:45,0.097115
2023-08-18 14:32:16,0.096862
2023-08-18 14:32:45,0.097142
2023-08-18 14:33:15,0.09748
2023-08-18 14:33:44,0.097211
2023-08-18 14:34:15,0.097382
2023-08-18 14:34:44,0.096702
2023-08-18 14:35:14,0.096524
2023-08-18 14:35:43,0.097103
2023-08-18 14:36:14,0.097404
2023-08-18 14:36:43,0.096955
2023-08-18 14:37:14,0.097394
2023-08-18 14:37:43,0.09724
2023-08-18 14:38:13,0.09735
2023-08-18 14:38:42,0.097345
2023-08-18 14:39:13,0.097571
2023-08-18 14:39:41,0.096792
2023-08-18 14:40:12,0.156313
2023-08-18 14:40:41,0.149584
2023-08-18 14:41:11,0.151987
2023-08-18 14:41:40,0.151844
2023-08-18 14:42:11,0.151673
2023-08-18 14:42:39,0.151339
2023-08-18 14:43:10,0.151274
2023-08-18 14:43:38,0.081687
2023-08-18 14:44:09,0.052185
2023-08-18 14:44:38,0.052188
2023-08-18 14:45:09,0.052487
2023-08-18 14:45:37,0.052269
2023-08-18 14:46:08,0.051872
2023-08-18 14:46:37,0.051708
2023-08-18 14:47:08,0.052123
2023-08-18 14:47:37,0.051445
2023-08-18 14:48:07,0.051713
2023-08-18 14:48:36,0.05272
2023-08-18 14:49:06,0.052218
2023-08-18 14:49:35,0.05218
2023-08-18 14:50:06,0.052628
2023-08-18 14:50:35,0.052256
2023-08-18 14:51:05,0.05242
2023-08-18 14:51:34,0.052166
2023-08-18 14:52:05,0.051466
2023-08-18 14:52:33,0.051387
2023-08-18 14:53:04,0.051384
2023-08-18 14:53:33,0.052086
2023-08-18 14:54:03,0.05205
2023-08-18 14:54:32,0.051776
2023-08-18 14:55:03,0.052064
2023-08-18 14:55:31,0.05215
2023-08-18 14:56:02,0.052554
2023-08-18 14:56:31,0.052419
2023-08-18 14:57:01,0.052232
2023-08-18 14:57:30,0.052036
2023-08-18 14:58:01,0.051955
2023-08-18 14:58:30,0.052242
2023-08-18 14:59:00,0.051796
2023-08-18 14:59:29,0.052379
2023-08-18 14:59:59,0.051891
2023-08-18 15:00:28,0.052613
2023-08-18 15:00:59,0.052409
2023-08-18 15:01:28,0.052617
2023-08-18 15:01:58,0.051939
2023-08-18 15:02:27,0.059188
2023-08-18 15:02:58,0.059381
2023-08-18 15:03:26,0.115877
2023-08-18 15:03:57,0.111206
2023-08-18 15:04:26,0.121086
2023-08-18 15:04:56,0.122566
2023-08-18 15:05:25,0.121623
2023-08-18 15:05:56,0.121158
2023-08-18 15:06:25,0.121843
2023-08-18 15:06:56,0.121583
2023-08-18 15:07:25,0.066727
2023-08-18 15:07:55,0.066502
2023-08-18 15:08:24,0.066993
2023-08-18 15:08:55,0.067251
2023-08-18 15:09:24,0.067923
2023-08-18 15:09:54,0.066547
2023-08-18 15:10:23,0.067085
2023-08-18 15:10:54,0.067128
2023-08-18 15:11:23,0.067301
2023-08-18 15:11:53,0.066841
2023-08-18 15:12:22,0.066645
2023-08-18 15:12:53,0.067019
2023-08-18 15:13:22,0.066863
2023-08-18 15:13:52,0.066834
2023-08-18 15:14:21,0.067118
2023-08-18 15:14:52,0.066782
2023-08-18 15:15:21,0.125862
2023-08-18 15:15:52,0.118913
2023-08-18 15:16:21,0.171928
2023-08-18 15:16:52,0.172531
2023-08-18 15:17:20,0.170311
2023-08-18 15:17:51,0.169127
2023-08-18 15:18:20,0.1697
2023-08-18 15:18:50,0.169175
2023-08-18 15:19:19,0.11269
2023-08-18 15:19:50,0.114875
2023-08-18 15:20:19,0.113325
2023-08-18 15:20:50,0.114362
2023-08-18 15:21:18,0.114407
2023-08-18 15:21:49,0.105605
2023-08-18 15:22:17,0.113688
2023-08-18 15:22:48,0.113635
2023-08-18 15:23:17,0.113625
2023-08-18 15:23:48,0.110931
2023-08-18 15:24:16,0.112313
2023-08-18 15:24:47,0.104871
2023-08-18 15:25:16,0.112737
2023-08-18 15:25:47,0.105077
2023-08-18 15:26:15,0.105831
2023-08-18 15:26:46,0.113645
2023-08-18 15:27:15,0.113183
2023-08-18 15:27:46,0.105631
2023-08-18 15:28:14,0.113377
2023-08-18 15:28:45,0.105793
2023-08-18 15:29:14,0.112651
2023-08-18 15:29:45,0.113029
2023-08-18 15:30:13,0.10518
2023-08-18 15:30:44,0.116109
2023-08-18 15:31:13,0.105086
2023-08-18 15:31:43,0.16775
2023-08-18 15:32:12,0.176069
2023-08-18 15:32:43,0.167431
2023-08-18 15:33:11,0.180584
2023-08-18 15:33:42,0.1813
2023-08-18 15:34:11,0.169853
2023-08-18 15:34:42,0.181006
2023-08-18 15:35:10,0.179756
2023-08-18 15:35:41,0.179559
2023-08-18 15:36:09,0.179935
2023-08-18 15:36:40,0.179601
2023-08-18 15:37:09,0.170309
2023-08-18 15:37:40,0.17067
2023-08-18 15:38:09,0.17063
2023-08-18 15:38:39,0.169962
2023-08-18 15:39:08,0.169573
2023-08-18 15:39:39,0.224862
2023-08-18 15:40:07,0.222818
2023-08-18 15:40:38,0.223082
2023-08-18 15:41:07,0.223763
2023-08-18 15:41:38,0.223945
2023-08-18 15:42:07,0.223652
2023-08-18 15:42:37,0.223392
2023-08-18 15:43:06,0.168944
2023-08-18 15:43:37,0.123541
2023-08-18 15:44:06,0.122091
2023-08-18 15:44:36,0.123355
2023-08-18 15:45:05,0.122241
2023-08-18 15:45:36,0.122277
2023-08-18 15:46:05,0.122157
2023-08-18 15:46:36,0.123132
2023-08-18 15:47:04,0.123013
2023-08-18 15:47:35,0.12342
2023-08-18 15:48:04,0.122915
2023-08-18 15:48:35,0.123595
2023-08-18 15:49:03,0.122595
2023-08-18 15:49:34,0.122722
2023-08-18 15:50:03,0.12306
2023-08-18 15:50:33,0.122478
2023-08-18 15:51:03,0.182027
2023-08-18 15:51:33,0.173257
2023-08-18 15:52:02,0.175527
2023-08-18 15:52:33,0.176709
2023-08-18 15:53:01,0.177089
2023-08-18 15:53:32,0.176498
2023-08-18 15:54:01,0.177346
2023-08-18 15:54:32,0.176794
2023-08-18 15:55:01,0.122438
2023-08-18 15:55:32,0.122188
2023-08-18 15:56:00,0.121579
2023-08-18 15:56:31,0.121811
2023-08-18 15:57:00,0.121348
2023-08-18 15:57:31,0.121632
2023-08-18 15:57:59,0.122415
2023-08-18 15:58:30,0.122144
2023-08-18 15:58:59,0.13043
2023-08-18 15:59:30,0.131538
2023-08-18 15:59:58,0.131374
2023-08-18 16:00:29,0.13142
2023-08-18 16:00:58,0.131217
2023-08-18 16:01:30,0.133583
2023-08-18 16:01:58,0.131032
2023-08-18 16:02:29,1.380995
2023-08-18 16:02:58,1.422684
2023-08-18 16:03:29,1.399957
2023-08-18 16:04:01,0.21239
2023-08-18 16:04:32,0.211865
2023-08-18 16:05:00,0.212421
2023-08-18 16:05:31,0.213035
2023-08-18 16:06:00,0.212539
2023-08-18 16:06:31,1.439558
2023-08-18 16:06:59,0.157131
2023-08-18 16:07:30,0.157134
2023-08-18 16:07:58,0.157331
2023-08-18 16:08:29,0.156893
2023-08-18 16:08:58,1.381316
2023-08-18 16:09:29,0.156423
2023-08-18 16:09:58,0.156477
2023-08-18 16:10:29,0.159408
2023-08-18 16:10:57,0.156645
2023-08-18 16:11:28,0.131659
2023-08-18 16:11:57,0.131093
2023-08-18 16:12:28,0.133996
2023-08-18 16:12:56,0.164364
2023-08-18 16:13:27,0.166056
2023-08-18 16:13:56,0.163776
2023-08-18 16:14:27,0.163105
2023-08-18 16:14:55,0.223155
2023-08-18 16:15:26,0.215841
2023-08-18 16:15:55,0.217562
2023-08-18 16:16:26,0.218137
2023-08-18 16:16:55,0.218023
2023-08-18 16:17:26,0.21823
2023-08-18 16:17:54,0.218801
2023-08-18 16:18:25,0.218223
2023-08-18 16:18:54,0.161477
2023-08-18 16:19:25,0.162112
2023-08-18 16:19:53,0.161446
2023-08-18 16:20:24,0.162155
2023-08-18 16:20:53,0.161707
2023-08-18 16:21:23,0.161651
2023-08-18 16:21:52,0.161085
2023-08-18 16:22:23,0.160888
2023-08-18 16:22:52,0.160993
2023-08-18 16:23:22,0.160199
2023-08-18 16:23:51,0.161022
2023-08-18 16:24:22,0.159946
2023-08-18 16:24:51,0.158955
2023-08-18 16:25:21,0.159704
2023-08-18 16:25:50,0.159322
2023-08-18 16:26:21,0.160869
2023-08-18 16:26:49,0.221607
2023-08-18 16:27:20,0.214284
2023-08-18 16:27:49,0.215113
2023-08-18 16:28:20,0.215118
2023-08-18 16:28:49,0.215706
2023-08-18 16:29:19,0.215726
2023-08-18 16:29:48,0.21506
2023-08-18 16:30:19,0.216699
2023-08-18 16:30:48,0.160599
2023-08-18 16:31:18,0.159497
2023-08-18 16:31:47,0.159487
2023-08-18 16:32:18,0.159412
2023-08-18 16:32:47,0.159419
2023-08-18 16:33:17,0.1591
2023-08-18 16:33:46,0.159417
2023-08-18 16:34:17,0.159074
2023-08-18 16:34:46,0.159934
2023-08-18 16:35:17,0.159674
2023-08-18 16:35:46,0.159512
2023-08-18 16:36:16,0.114898
2023-08-18 16:36:46,0.114742
2023-08-18 16:37:16,0.115326
2023-08-18 16:37:45,0.115476
2023-08-18 16:38:16,0.115496
2023-08-18 16:38:44,0.176617
2023-08-18 16:39:15,0.168517
2023-08-18 16:39:44,0.17017
2023-08-18 16:40:15,0.170967
2023-08-18 16:40:44,0.170636
2023-08-18 16:41:14,0.171598
2023-08-18 16:41:43,0.171301
2023-08-18 16:42:14,0.171
2023-08-18 16:42:43,0.115533
2023-08-18 16:43:13,0.114564
2023-08-18 16:43:42,0.115115
2023-08-18 16:44:13,0.114764
2023-08-18 16:44:42,0.114687
2023-08-18 16:45:13,0.115466
2023-08-18 16:45:41,0.115452
2023-08-18 16:46:12,0.114963
2023-08-18 16:46:41,0.115435
2023-08-18 16:47:12,0.115663
2023-08-18 16:47:40,0.1151
2023-08-18 16:48:11,0.11495
2023-08-18 16:48:40,0.114614
2023-08-18 16:49:10,0.114587
2023-08-18 16:49:39,0.11542
2023-08-18 16:50:10,0.114363
2023-08-18 16:50:39,0.175406
2023-08-18 16:51:10,0.168581
2023-08-18 16:52:32,0.17142
2023-08-18 16:53:03,0.171198
2023-08-18 16:53:32,0.171076
2023-08-18 16:54:03,0.170062
2023-08-18 16:54:32,0.115923
2023-08-18 16:55:02,0.1146
2023-08-18 16:55:31,0.115423
2023-08-18 16:56:02,0.114654
2023-08-18 16:56:31,0.114493
2023-08-18 16:57:02,0.114906
2023-08-18 16:57:30,0.11456
2023-08-18 16:58:01,0.114881
2023-08-18 16:58:30,0.114581
2023-08-18 16:59:01,0.114917
2023-08-18 16:59:30,0.11498
2023-08-18 17:00:00,0.115034
2023-08-18 17:00:29,0.114726
2023-08-18 17:01:00,0.115047
2023-08-18 17:01:29,0.115157
2023-08-18 17:02:00,0.114432
2023-08-18 17:02:28,0.18012
2023-08-18 17:02:59,0.169494
2023-08-18 17:03:28,0.170872
2023-08-18 17:03:59,0.170322
2023-08-18 17:04:28,0.170776
2023-08-18 17:04:58,0.171773
2023-08-18 17:05:27,0.169746
2023-08-18 17:05:58,0.170066
2023-08-18 17:06:27,0.114774
2023-08-18 17:06:58,0.114078
2023-08-18 17:07:26,0.114958
2023-08-18 17:07:57,0.115281
2023-08-18 17:08:26,0.110743
2023-08-18 17:08:57,0.101805
2023-08-18 17:09:25,0.100214
2023-08-18 17:09:56,0.099226
2023-08-18 17:10:25,0.098528
2023-08-18 17:10:56,0.098593
2023-08-18 17:11:25,0.099238
2023-08-18 17:11:56,0.099579
2023-08-18 17:12:24,0.099118
2023-08-18 17:12:55,0.099008
2023-08-18 17:13:24,0.099063
2023-08-18 17:13:55,0.09827
2023-08-18 17:14:24,0.162531
2023-08-18 17:14:55,0.154797
2023-08-18 17:15:24,0.154374
2023-08-18 17:15:55,0.153911
2023-08-18 17:16:24,0.153711
2023-08-18 17:16:54,0.153695
2023-08-18 17:17:23,0.154182
2023-08-18 17:17:54,0.15358
2023-08-18 17:18:23,0.098645
2023-08-18 17:18:54,0.098275
2023-08-18 17:19:22,0.097354
2023-08-18 17:19:53,0.097979
2023-08-18 17:20:22,0.09686
2023-08-18 17:20:53,0.097341
2023-08-18 17:21:21,0.096986
2023-08-18 17:21:52,0.096866
2023-08-18 17:22:21,0.097478
2023-08-18 17:22:52,0.097044
2023-08-18 17:23:21,0.097078
2023-08-18 17:23:52,0.097015
2023-08-18 17:24:21,0.097241
2023-08-18 17:24:52,0.097102
2023-08-18 17:25:20,0.09778
2023-08-18 17:25:51,0.096998
2023-08-18 17:26:20,0.097754
2023-08-18 17:26:51,0.097129
2023-08-18 17:27:19,0.096399
2023-08-18 17:27:50,0.096355
2023-08-18 17:28:19,0.095975
2023-08-18 17:28:50,0.096345
2023-08-18 17:29:19,0.096372
2023-08-18 17:29:50,0.096446
2023-08-18 17:30:19,0.052344
2023-08-18 17:30:49,0.052255
2023-08-18 17:31:18,0.05231
2023-08-18 17:31:49,0.11155
2023-08-18 17:32:18,0.105371
2023-08-18 17:32:48,0.107839
2023-08-18 17:33:17,0.107714
2023-08-18 17:33:48,0.108264
2023-08-18 17:34:17,0.107577
2023-08-18 17:34:48,0.108459
2023-08-18 17:35:17,0.051908
2023-08-18 17:35:47,0.051885
2023-08-18 17:36:16,0.051233
2023-08-18 17:36:47,0.051649
